DateTime;Value;Quality
2024-02-29 19:44:00.655 -03:00;0;NULL
2024-02-29 19:44:15.655 -03:00;0;NULL
2024-02-29 19:44:30.655 -03:00;0;NULL
2024-02-29 19:44:45.655 -03:00;0;NULL
2024-02-29 19:45:00.655 -03:00;0;NULL
2024-02-29 19:45:15.655 -03:00;0;NULL
2024-02-29 19:45:30.655 -03:00;0;NULL
2024-02-29 19:45:45.655 -03:00;0;NULL
2024-02-29 19:46:00.655 -03:00;0;NULL
2024-02-29 19:46:15.655 -03:00;0;NULL
2024-02-29 19:46:30.655 -03:00;0;NULL
2024-02-29 19:46:45.655 -03:00;0;NULL
2024-02-29 19:47:00.655 -03:00;0;NULL
2024-02-29 19:47:15.655 -03:00;0;NULL
2024-02-29 19:47:30.655 -03:00;0;NULL
2024-02-29 19:47:45.655 -03:00;0;NULL
2024-02-29 19:48:00.655 -03:00;0;NULL
2024-02-29 19:48:15.655 -03:00;0;NULL
2024-02-29 19:48:30.655 -03:00;0;NULL
2024-02-29 19:48:45.655 -03:00;0;NULL
2024-02-29 19:49:00.655 -03:00;0;NULL
2024-02-29 19:49:15.655 -03:00;0;NULL
2024-02-29 19:49:30.655 -03:00;0;NULL
2024-02-29 19:49:45.655 -03:00;0;NULL
2024-02-29 19:50:00.655 -03:00;0;NULL
2024-02-29 19:50:15.655 -03:00;0;NULL
2024-02-29 19:50:30.655 -03:00;0;NULL
2024-02-29 19:50:45.655 -03:00;0;NULL
2024-02-29 19:51:00.655 -03:00;0;NULL
2024-02-29 19:51:15.655 -03:00;0;NULL
2024-02-29 19:51:30.655 -03:00;0;NULL
2024-02-29 19:51:45.655 -03:00;0;NULL
2024-02-29 19:52:00.655 -03:00;0;NULL
2024-02-29 19:52:15.655 -03:00;0;NULL
2024-02-29 19:52:30.655 -03:00;0;NULL
2024-02-29 19:52:45.655 -03:00;0;NULL
2024-02-29 19:53:00.655 -03:00;0;NULL
2024-02-29 19:53:15.655 -03:00;0;NULL
2024-02-29 19:53:30.655 -03:00;0;NULL
2024-02-29 19:53:45.655 -03:00;0;NULL
2024-02-29 19:54:00.655 -03:00;0;NULL
2024-02-29 19:54:15.655 -03:00;0;NULL
2024-02-29 19:54:30.655 -03:00;0;NULL
2024-02-29 19:54:45.655 -03:00;0;NULL
2024-02-29 19:55:00.655 -03:00;0;NULL
2024-02-29 19:55:15.655 -03:00;0;NULL
2024-02-29 19:55:30.655 -03:00;0;NULL
2024-02-29 19:55:45.655 -03:00;0;NULL
2024-02-29 19:56:00.655 -03:00;0;NULL
2024-02-29 19:56:15.655 -03:00;0;NULL
2024-02-29 19:56:30.655 -03:00;0;NULL
2024-02-29 19:56:45.655 -03:00;0;NULL
2024-02-29 19:57:00.655 -03:00;0;NULL
2024-02-29 19:57:15.655 -03:00;0;NULL
2024-02-29 19:57:30.655 -03:00;0;NULL
2024-02-29 19:57:45.655 -03:00;0;NULL
2024-02-29 19:58:00.655 -03:00;0;NULL
2024-02-29 19:58:15.655 -03:00;0;NULL
2024-02-29 19:58:30.655 -03:00;0;NULL
2024-02-29 19:58:45.655 -03:00;0;NULL
2024-02-29 19:59:00.655 -03:00;0;NULL
2024-02-29 19:59:15.655 -03:00;0;NULL
2024-02-29 19:59:30.655 -03:00;0;NULL
2024-02-29 19:59:45.655 -03:00;0;NULL
2024-02-29 20:00:00.655 -03:00;0;NULL
2024-02-29 20:00:15.655 -03:00;0;NULL
2024-02-29 20:00:30.655 -03:00;0;NULL
2024-02-29 20:00:45.655 -03:00;0;NULL
2024-02-29 20:01:00.655 -03:00;0;NULL
2024-02-29 20:01:15.655 -03:00;0;NULL
2024-02-29 20:01:30.655 -03:00;0;NULL
2024-02-29 20:01:45.655 -03:00;0;NULL
2024-02-29 20:02:00.655 -03:00;0;NULL
2024-02-29 20:02:15.655 -03:00;0;NULL
2024-02-29 20:02:30.655 -03:00;0;NULL
2024-02-29 20:02:45.655 -03:00;0;NULL
2024-02-29 20:03:00.655 -03:00;0;NULL
2024-02-29 20:03:15.655 -03:00;0;NULL
2024-02-29 20:03:30.655 -03:00;0;NULL
2024-02-29 20:03:45.655 -03:00;0;NULL
2024-02-29 20:04:00.655 -03:00;0;NULL
2024-02-29 20:04:15.655 -03:00;0;NULL
2024-02-29 20:04:30.655 -03:00;0;NULL
2024-02-29 20:04:45.655 -03:00;0;NULL
2024-02-29 20:05:00.655 -03:00;0;NULL
2024-02-29 20:05:15.655 -03:00;0;NULL
2024-02-29 20:05:30.655 -03:00;0;NULL
2024-02-29 20:05:45.655 -03:00;0;NULL
2024-02-29 20:06:00.655 -03:00;0;NULL
2024-02-29 20:06:15.655 -03:00;0;NULL
2024-02-29 20:06:30.655 -03:00;0;NULL
2024-02-29 20:06:45.655 -03:00;0;NULL
2024-02-29 20:07:00.655 -03:00;0;NULL
2024-02-29 20:07:15.655 -03:00;0;NULL
2024-02-29 20:07:30.655 -03:00;0;NULL
2024-02-29 20:07:45.655 -03:00;0;NULL
2024-02-29 20:08:00.655 -03:00;0;NULL
2024-02-29 20:08:15.655 -03:00;0;NULL
2024-02-29 20:08:30.655 -03:00;0;NULL
2024-02-29 20:08:45.655 -03:00;0;NULL
2024-02-29 20:09:00.655 -03:00;0;NULL
2024-02-29 20:09:15.655 -03:00;0;NULL
2024-02-29 20:09:30.655 -03:00;0;NULL
2024-02-29 20:09:45.655 -03:00;0;NULL
2024-02-29 20:10:00.655 -03:00;0;NULL
2024-02-29 20:10:15.655 -03:00;0;NULL
2024-02-29 20:10:30.655 -03:00;0;NULL
2024-02-29 20:10:45.655 -03:00;0;NULL
2024-02-29 20:11:00.655 -03:00;0;NULL
2024-02-29 20:11:15.655 -03:00;0;NULL
2024-02-29 20:11:30.655 -03:00;0;NULL
2024-02-29 20:11:45.655 -03:00;0;NULL
2024-02-29 20:12:00.655 -03:00;0;NULL
2024-02-29 20:12:15.655 -03:00;0;NULL
2024-02-29 20:12:30.655 -03:00;0;NULL
2024-02-29 20:12:45.655 -03:00;0;NULL
2024-02-29 20:13:00.655 -03:00;0;NULL
2024-02-29 20:13:15.655 -03:00;0;NULL
2024-02-29 20:13:30.655 -03:00;0;NULL
2024-02-29 20:13:45.655 -03:00;0;NULL
2024-02-29 20:14:00.655 -03:00;0;NULL
2024-02-29 20:14:15.655 -03:00;0;NULL
2024-02-29 20:14:30.655 -03:00;0;NULL
2024-02-29 20:14:45.655 -03:00;0;NULL
2024-02-29 20:15:00.655 -03:00;0;NULL
2024-02-29 20:15:15.655 -03:00;0;NULL
2024-02-29 20:15:30.655 -03:00;0;NULL
2024-02-29 20:15:45.655 -03:00;0;NULL
2024-02-29 20:16:00.655 -03:00;0;NULL
2024-02-29 20:16:15.655 -03:00;0;NULL
2024-02-29 20:16:30.655 -03:00;0;NULL
2024-02-29 20:16:45.655 -03:00;0;NULL
2024-02-29 20:17:00.655 -03:00;0;NULL
2024-02-29 20:17:15.655 -03:00;0;NULL
2024-02-29 20:17:30.655 -03:00;0;NULL
2024-02-29 20:17:45.655 -03:00;0;NULL
2024-02-29 20:18:00.655 -03:00;0;NULL
2024-02-29 20:18:15.655 -03:00;0;NULL
2024-02-29 20:18:30.655 -03:00;0;NULL
2024-02-29 20:18:45.655 -03:00;0;NULL
2024-02-29 20:19:00.655 -03:00;0;NULL
2024-02-29 20:19:15.655 -03:00;0;NULL
2024-02-29 20:19:30.655 -03:00;0;NULL
2024-02-29 20:19:45.655 -03:00;0;NULL
2024-02-29 20:20:00.655 -03:00;0;NULL
2024-02-29 20:20:15.655 -03:00;0;NULL
2024-02-29 20:20:30.655 -03:00;0;NULL
2024-02-29 20:20:45.655 -03:00;0;NULL
2024-02-29 20:21:00.655 -03:00;0;NULL
2024-02-29 20:21:15.655 -03:00;0;NULL
2024-02-29 20:21:30.655 -03:00;0;NULL
2024-02-29 20:21:45.655 -03:00;0;NULL
2024-02-29 20:22:00.655 -03:00;0;NULL
2024-02-29 20:22:15.655 -03:00;0;NULL
2024-02-29 20:22:30.655 -03:00;0;NULL
2024-02-29 20:22:45.655 -03:00;0;NULL
2024-02-29 20:23:00.655 -03:00;0;NULL
2024-02-29 20:23:15.655 -03:00;0;NULL
2024-02-29 20:23:30.655 -03:00;0;NULL
2024-02-29 20:23:45.655 -03:00;0;NULL
2024-02-29 20:24:00.655 -03:00;0;NULL
2024-02-29 20:24:15.655 -03:00;0;NULL
2024-02-29 20:24:30.655 -03:00;0;NULL
2024-02-29 20:24:45.655 -03:00;0;NULL
2024-02-29 20:25:00.655 -03:00;0;NULL
2024-02-29 20:25:15.655 -03:00;0;NULL
2024-02-29 20:25:30.655 -03:00;0;NULL
2024-02-29 20:25:45.655 -03:00;0;NULL
2024-02-29 20:26:00.655 -03:00;0;NULL
2024-02-29 20:26:15.655 -03:00;0;NULL
2024-02-29 20:26:30.655 -03:00;0;NULL
2024-02-29 20:26:45.655 -03:00;0;NULL
2024-02-29 20:27:00.655 -03:00;0;NULL
2024-02-29 20:27:15.655 -03:00;0;NULL
2024-02-29 20:27:30.655 -03:00;0;NULL
2024-02-29 20:27:45.655 -03:00;0;NULL
2024-02-29 20:28:00.655 -03:00;0;NULL
2024-02-29 20:28:15.655 -03:00;0;NULL
2024-02-29 20:28:30.655 -03:00;0;NULL
2024-02-29 20:28:45.655 -03:00;0;NULL
2024-02-29 20:29:00.655 -03:00;0;NULL
2024-02-29 20:29:15.655 -03:00;0;NULL
2024-02-29 20:29:30.655 -03:00;0;NULL
2024-02-29 20:29:45.655 -03:00;0;NULL
2024-02-29 20:30:00.655 -03:00;0;NULL
2024-02-29 20:30:15.655 -03:00;0;NULL
2024-02-29 20:30:30.655 -03:00;0;NULL
2024-02-29 20:30:45.655 -03:00;0;NULL
2024-02-29 20:31:00.655 -03:00;0;NULL
2024-02-29 20:31:15.655 -03:00;0;NULL
2024-02-29 20:31:30.655 -03:00;0;NULL
2024-02-29 20:31:45.655 -03:00;0;NULL
2024-02-29 20:32:00.655 -03:00;0;NULL
2024-02-29 20:32:15.655 -03:00;0;NULL
2024-02-29 20:32:30.655 -03:00;0;NULL
2024-02-29 20:32:45.655 -03:00;0;NULL
2024-02-29 20:33:00.655 -03:00;0;NULL
2024-02-29 20:33:15.655 -03:00;0;NULL
2024-02-29 20:33:30.655 -03:00;0;NULL
2024-02-29 20:33:45.655 -03:00;0;NULL
2024-02-29 20:34:00.655 -03:00;0;NULL
2024-02-29 20:34:15.655 -03:00;0;NULL
2024-02-29 20:34:30.655 -03:00;0;NULL
2024-02-29 20:34:45.655 -03:00;0;NULL
2024-02-29 20:35:00.655 -03:00;0;NULL
2024-02-29 20:35:15.655 -03:00;0;NULL
2024-02-29 20:35:30.655 -03:00;0;NULL
2024-02-29 20:35:45.655 -03:00;0;NULL
2024-02-29 20:36:00.655 -03:00;0;NULL
2024-02-29 20:36:15.655 -03:00;0;NULL
2024-02-29 20:36:30.655 -03:00;0;NULL
2024-02-29 20:36:45.655 -03:00;0;NULL
2024-02-29 20:37:00.655 -03:00;0;NULL
2024-02-29 20:37:15.655 -03:00;0;NULL
2024-02-29 20:37:30.655 -03:00;0;NULL
2024-02-29 20:37:45.655 -03:00;0;NULL
2024-02-29 20:38:00.655 -03:00;0;NULL
2024-02-29 20:38:15.655 -03:00;0;NULL
2024-02-29 20:38:30.655 -03:00;0;NULL
2024-02-29 20:38:45.655 -03:00;0;NULL
2024-02-29 20:39:00.655 -03:00;0;NULL
2024-02-29 20:39:15.655 -03:00;0;NULL
2024-02-29 20:39:30.655 -03:00;0;NULL
2024-02-29 20:39:45.655 -03:00;0;NULL
2024-02-29 20:40:00.655 -03:00;0;NULL
2024-02-29 20:40:15.655 -03:00;0;NULL
2024-02-29 20:40:30.655 -03:00;0;NULL
2024-02-29 20:40:45.655 -03:00;0;NULL
2024-02-29 20:41:00.655 -03:00;0;NULL
2024-02-29 20:41:15.655 -03:00;0;NULL
2024-02-29 20:41:30.655 -03:00;0;NULL
2024-02-29 20:41:45.655 -03:00;0;NULL
2024-02-29 20:42:00.655 -03:00;0;NULL
2024-02-29 20:42:15.655 -03:00;0;NULL
2024-02-29 20:42:30.655 -03:00;0;NULL
2024-02-29 20:42:45.655 -03:00;0;NULL
2024-02-29 20:43:00.655 -03:00;0;NULL
2024-02-29 20:43:15.655 -03:00;0;NULL
2024-02-29 20:43:30.655 -03:00;0;NULL
2024-02-29 20:43:45.655 -03:00;0;NULL
2024-02-29 20:44:00.655 -03:00;0;NULL
2024-02-29 20:44:15.655 -03:00;0;NULL
2024-02-29 20:44:30.655 -03:00;0;NULL
2024-02-29 20:44:45.655 -03:00;0;NULL
2024-02-29 20:45:00.655 -03:00;0;NULL
2024-02-29 20:45:15.655 -03:00;0;NULL
2024-02-29 20:45:30.655 -03:00;0;NULL
2024-02-29 20:45:45.655 -03:00;0;NULL
2024-02-29 20:46:00.655 -03:00;0;NULL
2024-02-29 20:46:15.655 -03:00;0;NULL
2024-02-29 20:46:30.655 -03:00;0;NULL
2024-02-29 20:46:45.655 -03:00;0;NULL
2024-02-29 20:47:00.655 -03:00;0;NULL
2024-02-29 20:47:15.655 -03:00;0;NULL
2024-02-29 20:47:30.655 -03:00;0;NULL
2024-02-29 20:47:45.655 -03:00;0;NULL
2024-02-29 20:48:00.655 -03:00;0;NULL
2024-02-29 20:48:15.655 -03:00;0;NULL
2024-02-29 20:48:30.655 -03:00;0;NULL
2024-02-29 20:48:45.655 -03:00;0;NULL
2024-02-29 20:49:00.655 -03:00;0;NULL
2024-02-29 20:49:15.655 -03:00;0;NULL
2024-02-29 20:49:30.655 -03:00;0;NULL
2024-02-29 20:49:45.655 -03:00;0;NULL
2024-02-29 20:50:00.655 -03:00;0;NULL
2024-02-29 20:50:15.655 -03:00;0;NULL
2024-02-29 20:50:30.655 -03:00;0;NULL
2024-02-29 20:50:45.655 -03:00;0;NULL
2024-02-29 20:51:00.655 -03:00;0;NULL
2024-02-29 20:51:15.655 -03:00;0;NULL
2024-02-29 20:51:30.655 -03:00;0;NULL
2024-02-29 20:51:45.655 -03:00;0;NULL
2024-02-29 20:52:00.655 -03:00;0;NULL
2024-02-29 20:52:15.655 -03:00;0;NULL
2024-02-29 20:52:30.655 -03:00;0;NULL
2024-02-29 20:52:45.655 -03:00;0;NULL
2024-02-29 20:53:00.655 -03:00;0;NULL
2024-02-29 20:53:15.655 -03:00;0;NULL
2024-02-29 20:53:30.655 -03:00;0;NULL
2024-02-29 20:53:45.655 -03:00;0;NULL
2024-02-29 20:54:00.655 -03:00;0;NULL
2024-02-29 20:54:15.655 -03:00;0;NULL
2024-02-29 20:54:30.655 -03:00;0;NULL
2024-02-29 20:54:45.655 -03:00;0;NULL
2024-02-29 20:55:00.655 -03:00;0;NULL
2024-02-29 20:55:15.655 -03:00;0;NULL
2024-02-29 20:55:30.655 -03:00;0;NULL
2024-02-29 20:55:45.655 -03:00;0;NULL
2024-02-29 20:56:00.655 -03:00;0;NULL
2024-02-29 20:56:15.655 -03:00;0;NULL
2024-02-29 20:56:30.655 -03:00;0;NULL
2024-02-29 20:56:45.655 -03:00;0;NULL
2024-02-29 20:57:00.655 -03:00;0;NULL
2024-02-29 20:57:15.655 -03:00;0;NULL
2024-02-29 20:57:30.655 -03:00;0;NULL
2024-02-29 20:57:45.655 -03:00;0;NULL
2024-02-29 20:58:00.655 -03:00;0;NULL
2024-02-29 20:58:15.655 -03:00;0;NULL
2024-02-29 20:58:30.655 -03:00;0;NULL
2024-02-29 20:58:45.655 -03:00;0;NULL
2024-02-29 20:59:00.655 -03:00;0;NULL
2024-02-29 20:59:15.655 -03:00;0;NULL
2024-02-29 20:59:30.655 -03:00;0;NULL
2024-02-29 20:59:45.655 -03:00;0;NULL
2024-02-29 21:00:00.655 -03:00;0;NULL
2024-02-29 21:00:15.655 -03:00;0;NULL
2024-02-29 21:00:30.655 -03:00;0;NULL
2024-02-29 21:00:45.655 -03:00;0;NULL
2024-02-29 21:01:00.655 -03:00;0;NULL
2024-02-29 21:01:15.655 -03:00;0;NULL
2024-02-29 21:01:30.655 -03:00;0;NULL
2024-02-29 21:01:45.655 -03:00;0;NULL
2024-02-29 21:02:00.655 -03:00;0;NULL
2024-02-29 21:02:15.655 -03:00;0;NULL
2024-02-29 21:02:30.655 -03:00;0;NULL
2024-02-29 21:02:45.655 -03:00;0;NULL
2024-02-29 21:03:00.655 -03:00;0;NULL
2024-02-29 21:03:15.655 -03:00;0;NULL
2024-02-29 21:03:30.655 -03:00;0;NULL
2024-02-29 21:03:45.655 -03:00;0;NULL
2024-02-29 21:04:00.655 -03:00;0;NULL
2024-02-29 21:04:15.655 -03:00;0;NULL
2024-02-29 21:04:30.655 -03:00;0;NULL
2024-02-29 21:04:45.655 -03:00;0;NULL
2024-02-29 21:05:00.655 -03:00;0;NULL
2024-02-29 21:05:15.655 -03:00;0;NULL
2024-02-29 21:05:30.655 -03:00;0;NULL
2024-02-29 21:05:45.655 -03:00;0;NULL
2024-02-29 21:06:00.655 -03:00;0;NULL
2024-02-29 21:06:15.655 -03:00;0;NULL
2024-02-29 21:06:30.655 -03:00;0;NULL
2024-02-29 21:06:45.655 -03:00;0;NULL
2024-02-29 21:07:00.655 -03:00;0;NULL
2024-02-29 21:07:15.655 -03:00;0;NULL
2024-02-29 21:07:30.655 -03:00;0;NULL
2024-02-29 21:07:45.655 -03:00;0;NULL
2024-02-29 21:08:00.655 -03:00;0;NULL
2024-02-29 21:08:15.655 -03:00;0;NULL
2024-02-29 21:08:30.655 -03:00;0;NULL
2024-02-29 21:08:45.655 -03:00;0;NULL
2024-02-29 21:09:00.655 -03:00;0;NULL
2024-02-29 21:09:15.655 -03:00;0;NULL
2024-02-29 21:09:30.655 -03:00;0;NULL
2024-02-29 21:09:45.655 -03:00;0;NULL
2024-02-29 21:10:00.655 -03:00;0;NULL
2024-02-29 21:10:15.655 -03:00;0;NULL
2024-02-29 21:10:30.655 -03:00;0;NULL
2024-02-29 21:10:45.655 -03:00;0;NULL
2024-02-29 21:11:00.655 -03:00;0;NULL
2024-02-29 21:11:15.655 -03:00;0;NULL
2024-02-29 21:11:30.655 -03:00;0;NULL
2024-02-29 21:11:45.655 -03:00;0;NULL
2024-02-29 21:12:00.655 -03:00;0;NULL
2024-02-29 21:12:15.655 -03:00;0;NULL
2024-02-29 21:12:30.655 -03:00;0;NULL
2024-02-29 21:12:45.655 -03:00;0;NULL
2024-02-29 21:13:00.655 -03:00;0;NULL
2024-02-29 21:13:15.655 -03:00;0;NULL
2024-02-29 21:13:30.655 -03:00;0;NULL
2024-02-29 21:13:45.655 -03:00;0;NULL
2024-02-29 21:14:00.655 -03:00;0;NULL
2024-02-29 21:14:15.655 -03:00;0;NULL
2024-02-29 21:14:30.655 -03:00;0;NULL
2024-02-29 21:14:45.655 -03:00;0;NULL
2024-02-29 21:15:00.655 -03:00;0;NULL
2024-02-29 21:15:15.655 -03:00;0;NULL
2024-02-29 21:15:30.655 -03:00;0;NULL
2024-02-29 21:15:45.655 -03:00;0;NULL
2024-02-29 21:16:00.655 -03:00;0;NULL
2024-02-29 21:16:15.655 -03:00;0;NULL
2024-02-29 21:16:30.655 -03:00;0;NULL
2024-02-29 21:16:45.655 -03:00;0;NULL
2024-02-29 21:17:00.655 -03:00;0;NULL
2024-02-29 21:17:15.655 -03:00;0;NULL
2024-02-29 21:17:30.655 -03:00;0;NULL
2024-02-29 21:17:45.655 -03:00;0;NULL
2024-02-29 21:18:00.655 -03:00;0;NULL
2024-02-29 21:18:15.655 -03:00;0;NULL
2024-02-29 21:18:30.655 -03:00;0;NULL
2024-02-29 21:18:45.655 -03:00;0;NULL
2024-02-29 21:19:00.655 -03:00;0;NULL
2024-02-29 21:19:15.655 -03:00;0;NULL
2024-02-29 21:19:30.655 -03:00;0;NULL
2024-02-29 21:19:45.655 -03:00;0;NULL
2024-02-29 21:20:00.655 -03:00;0;NULL
2024-02-29 21:20:15.655 -03:00;0;NULL
2024-02-29 21:20:30.655 -03:00;0;NULL
2024-02-29 21:20:45.655 -03:00;0;NULL
2024-02-29 21:21:00.655 -03:00;0;NULL
2024-02-29 21:21:15.655 -03:00;0;NULL
2024-02-29 21:21:30.655 -03:00;0;NULL
2024-02-29 21:21:45.655 -03:00;0;NULL
2024-02-29 21:22:00.655 -03:00;0;NULL
2024-02-29 21:22:15.655 -03:00;0;NULL
2024-02-29 21:22:30.655 -03:00;0;NULL
2024-02-29 21:22:45.655 -03:00;0;NULL
2024-02-29 21:23:00.655 -03:00;0;NULL
2024-02-29 21:23:15.655 -03:00;0;NULL
2024-02-29 21:23:30.655 -03:00;0;NULL
2024-02-29 21:23:45.655 -03:00;0;NULL
2024-02-29 21:24:00.655 -03:00;0;NULL
2024-02-29 21:24:15.655 -03:00;0;NULL
2024-02-29 21:24:30.655 -03:00;0;NULL
2024-02-29 21:24:45.655 -03:00;0;NULL
2024-02-29 21:25:00.655 -03:00;0;NULL
2024-02-29 21:25:15.655 -03:00;0;NULL
2024-02-29 21:25:30.655 -03:00;0;NULL
2024-02-29 21:25:45.655 -03:00;0;NULL
2024-02-29 21:26:00.655 -03:00;0;NULL
2024-02-29 21:26:15.655 -03:00;0;NULL
2024-02-29 21:26:30.655 -03:00;0;NULL
2024-02-29 21:26:45.655 -03:00;0;NULL
2024-02-29 21:27:00.655 -03:00;0;NULL
2024-02-29 21:27:15.655 -03:00;0;NULL
2024-02-29 21:27:30.655 -03:00;0;NULL
2024-02-29 21:27:45.655 -03:00;0;NULL
2024-02-29 21:28:00.655 -03:00;0;NULL
2024-02-29 21:28:15.655 -03:00;0;NULL
2024-02-29 21:28:30.655 -03:00;0;NULL
2024-02-29 21:28:45.655 -03:00;0;NULL
2024-02-29 21:29:00.655 -03:00;0;NULL
2024-02-29 21:29:15.655 -03:00;0;NULL
2024-02-29 21:29:30.655 -03:00;0;NULL
2024-03-01 11:08:19.559 -03:00;0;NULL
2024-03-01 11:08:34.559 -03:00;0;NULL
2024-03-01 11:08:49.559 -03:00;0;NULL
2024-03-01 11:09:04.559 -03:00;0;NULL
2024-03-01 11:09:19.559 -03:00;0;NULL
2024-03-01 11:09:34.559 -03:00;0;NULL
2024-03-01 11:09:49.559 -03:00;0;NULL
2024-03-01 11:10:04.559 -03:00;1;NULL
2024-03-01 11:10:19.559 -03:00;1;NULL
2024-03-01 11:10:34.559 -03:00;1;NULL
2024-03-01 11:10:49.559 -03:00;1;NULL
2024-03-01 11:11:04.559 -03:00;1;NULL
2024-03-01 11:11:19.559 -03:00;1;NULL
2024-03-01 11:11:34.559 -03:00;1;NULL
2024-03-01 11:11:49.559 -03:00;1;NULL
2024-03-01 11:12:04.559 -03:00;1;NULL
2024-03-01 11:12:19.559 -03:00;0;NULL
2024-03-01 11:12:34.559 -03:00;1;NULL
2024-03-01 11:12:49.559 -03:00;1;NULL
2024-03-01 11:13:04.559 -03:00;1;NULL
2024-03-01 11:13:19.559 -03:00;1;NULL
2024-03-01 11:13:34.559 -03:00;1;NULL
2024-03-01 11:13:49.559 -03:00;1;NULL
2024-03-01 11:14:04.559 -03:00;1;NULL
2024-03-01 11:14:19.559 -03:00;1;NULL
2024-03-01 11:14:34.559 -03:00;1;NULL
2024-03-01 11:14:49.559 -03:00;1;NULL
2024-03-01 11:15:04.559 -03:00;1;NULL
2024-03-01 11:15:19.559 -03:00;1;NULL
2024-03-01 11:15:34.559 -03:00;1;NULL
2024-03-01 11:15:49.559 -03:00;1;NULL
2024-03-01 11:16:04.559 -03:00;1;NULL
2024-03-01 11:16:19.559 -03:00;1;NULL
2024-03-01 11:16:34.559 -03:00;1;NULL
2024-03-01 11:16:49.559 -03:00;1;NULL
2024-03-01 11:17:04.559 -03:00;1;NULL
2024-03-01 11:17:19.559 -03:00;1;NULL
2024-03-01 11:17:34.559 -03:00;1;NULL
2024-03-01 11:17:49.559 -03:00;0;NULL
2024-03-01 11:18:04.559 -03:00;1;NULL
2024-03-01 11:18:19.559 -03:00;1;NULL
2024-03-01 11:18:34.559 -03:00;1;NULL
2024-03-01 11:18:49.559 -03:00;1;NULL
2024-03-01 11:19:04.559 -03:00;1;NULL
2024-03-01 11:19:19.559 -03:00;1;NULL
2024-03-01 11:19:34.559 -03:00;1;NULL
2024-03-01 11:19:49.559 -03:00;1;NULL
2024-03-01 11:20:04.559 -03:00;0;NULL
2024-03-01 11:20:19.559 -03:00;0;NULL
2024-03-01 11:20:34.559 -03:00;0;NULL
2024-03-01 11:20:49.559 -03:00;0;NULL
2024-03-01 11:21:04.559 -03:00;0;NULL
2024-03-01 11:21:19.559 -03:00;0;NULL
2024-03-01 11:21:34.559 -03:00;0;NULL
2024-03-01 11:21:49.559 -03:00;0;NULL
2024-03-01 11:22:04.559 -03:00;0;NULL
2024-03-01 11:22:19.559 -03:00;0;NULL
2024-03-01 11:22:34.559 -03:00;0;NULL
2024-03-01 11:22:49.559 -03:00;0;NULL
2024-03-01 11:23:04.559 -03:00;0;NULL
2024-03-01 11:23:19.559 -03:00;0;NULL
2024-03-01 11:23:34.559 -03:00;0;NULL
2024-03-01 11:23:49.559 -03:00;0;NULL
2024-03-01 11:24:04.559 -03:00;0;NULL
2024-03-01 11:24:19.559 -03:00;0;NULL
2024-03-01 11:24:34.559 -03:00;0;NULL
2024-03-01 11:24:49.559 -03:00;0;NULL
2024-03-01 11:25:04.559 -03:00;0;NULL
2024-03-01 11:25:19.559 -03:00;0;NULL
2024-03-01 11:25:34.559 -03:00;0;NULL
2024-03-01 11:25:49.559 -03:00;0;NULL
2024-03-01 11:26:04.559 -03:00;0;NULL
2024-03-01 11:26:19.559 -03:00;0;NULL
2024-03-01 11:26:34.559 -03:00;0;NULL
2024-03-01 11:26:49.559 -03:00;0;NULL
2024-03-01 11:27:04.559 -03:00;0;NULL
2024-03-01 11:27:19.559 -03:00;0;NULL
2024-03-01 11:27:34.559 -03:00;0;NULL
2024-03-01 11:27:49.559 -03:00;0;NULL
2024-03-01 11:28:04.559 -03:00;0;NULL
2024-03-01 11:28:19.559 -03:00;0;NULL
2024-03-01 11:28:34.559 -03:00;0;NULL
2024-03-01 11:28:49.559 -03:00;0;NULL
2024-03-01 11:29:04.559 -03:00;0;NULL
2024-03-01 11:29:19.559 -03:00;0;NULL
2024-03-01 11:29:34.559 -03:00;0;NULL
2024-03-01 11:29:49.559 -03:00;0;NULL
2024-03-01 11:30:04.559 -03:00;0;NULL
2024-03-01 11:30:19.559 -03:00;0;NULL
2024-03-01 11:30:34.559 -03:00;0;NULL
2024-03-01 11:30:49.559 -03:00;0;NULL
2024-03-01 11:31:04.559 -03:00;0;NULL
2024-03-01 11:31:19.559 -03:00;0;NULL
2024-03-01 11:31:34.559 -03:00;0;NULL
2024-03-01 11:31:49.559 -03:00;0;NULL
2024-03-01 11:32:04.559 -03:00;0;NULL
2024-03-01 11:32:19.559 -03:00;0;NULL
2024-03-01 11:32:34.559 -03:00;0;NULL
2024-03-01 11:32:49.559 -03:00;0;NULL
2024-03-01 11:33:04.559 -03:00;0;NULL
2024-03-01 11:33:19.559 -03:00;0;NULL
2024-03-01 11:33:34.559 -03:00;0;NULL
2024-03-01 11:33:49.559 -03:00;0;NULL
2024-03-01 11:34:04.559 -03:00;0;NULL
2024-03-01 11:34:19.559 -03:00;0;NULL
2024-03-01 11:34:34.559 -03:00;0;NULL
2024-03-01 11:34:49.559 -03:00;0;NULL
2024-03-01 11:35:04.559 -03:00;0;NULL
2024-03-01 11:35:19.559 -03:00;0;NULL
2024-03-01 11:35:34.559 -03:00;0;NULL
2024-03-01 11:35:49.559 -03:00;0;NULL
2024-03-01 11:36:04.559 -03:00;0;NULL
2024-03-01 11:36:19.559 -03:00;0;NULL
2024-03-01 11:36:34.559 -03:00;0;NULL
2024-03-01 11:36:49.559 -03:00;0;NULL
